mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
43,false,41,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,45,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,46,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,47,22,0.08695652173913049,24,0.0,0.0,0,1,1,1,
43,false,49,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,49,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,50,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,51,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,52,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,52,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,53,22,0.08695652173913049,24,0.0,0.0,0,1,1,1,
43,false,54,22,0.08695652173913049,24,0.0,0.0,0,1,1,1,
43,false,57,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,58,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,62,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,63,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,64,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,65,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,66,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,66,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,67,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,68,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,69,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
43,false,73,1,1.0,1,1.0,0.7071067811865475,1,0,1,1,
