mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
28,false,41,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,45,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,46,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,47,23,0.0,23,0.0,0.0,0,2,1,0,
28,false,49,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,49,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,50,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,51,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,52,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,52,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,53,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,54,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,57,7,0.7272727272727273,8,0.6818181818181819,0.7071067811865475,1,1,0,1,
28,false,58,7,0.7272727272727273,8,0.6818181818181819,0.7071067811865475,1,1,0,1,
28,false,62,1,1.0,6,0.7727272727272727,0.8164965809277261,2,0,1,0,
28,false,63,1,1.0,6,0.7727272727272727,0.8164965809277261,2,0,1,0,
28,true,64,1,1.0,6,0.7727272727272727,0.8164965809277261,2,0,1,0,
28,false,65,1,1.0,6,0.7727272727272727,0.8164965809277261,2,0,1,0,
28,false,66,1,1.0,6,0.7727272727272727,0.8164965809277261,2,0,1,0,
28,false,66,1,1.0,6,0.7727272727272727,0.8164965809277261,2,0,1,0,
28,false,67,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,68,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
28,false,69,9,0.6363636363636364,22,0.045454545454545414,0.5,1,1,1,0,
