mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
34,true,41,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,45,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,46,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,47,23,0.0,23,0.0,0.0,0,1,2,0,
34,false,49,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,49,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,50,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,51,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,52,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,52,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,53,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,54,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,57,1,1.0,2,0.9545454545454546,0.7071067811865475,1,0,1,1,
34,false,58,1,1.0,2,0.9545454545454546,0.7071067811865475,1,0,1,1,
34,false,62,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,63,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,64,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,65,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,66,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,66,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,67,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,68,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
34,false,69,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
