mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
17,true,41,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,45,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,46,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,47,17,0.2727272727272727,23,0.0,0.0,0,1,2,0,
17,false,49,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,49,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,50,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,51,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,52,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,52,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,53,17,0.2727272727272727,23,0.0,0.0,0,1,2,0,
17,false,54,17,0.2727272727272727,23,0.0,0.0,0,1,2,0,
17,false,57,17,0.2727272727272727,23,0.0,0.0,0,1,1,1,
17,false,58,17,0.2727272727272727,23,0.0,0.0,0,1,1,1,
17,false,62,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,63,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,64,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,65,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,66,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,66,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,67,1,1.0,16,0.31818181818181823,0.5773502691896258,1,0,2,0,
17,false,68,17,0.2727272727272727,23,0.0,0.0,0,1,2,0,
17,false,69,17,0.2727272727272727,23,0.0,0.0,0,1,2,0,
