mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
3,false,6,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,7,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,11,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,12,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,16,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,18,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,19,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,19,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,20,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,20,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,21,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,true,22,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,47,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,48,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,49,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,52,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,53,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,53,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,54,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,55,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,56,1,1.0,21,0.16666666666666663,1.0,5,0,0,0,
3,false,61,22,0.125,25,0.0,0.4472135954999579,1,4,0,0,
3,false,62,22,0.125,25,0.0,0.4472135954999579,1,4,0,0,
3,false,66,22,0.125,25,0.0,0.4472135954999579,1,4,0,0,
3,false,67,22,0.125,25,0.0,0.4472135954999579,1,4,0,0,
