FileName,StartLine,EndLine,susValue,ef,nf,ep,np
src/main/java/example/Tribonacci.java,18,18,1.0,6,0,0,0,
src/main/java/example/Tribonacci.java,19,19,0.4082482904638631,1,5,0,0,
src/main/java/example/Tribonacci.java,21,21,0.4082482904638631,1,5,0,0,
src/main/java/example/Tribonacci.java,22,22,0.4082482904638631,1,5,0,0,
src/main/java/example/Tribonacci.java,23,23,0.4082482904638631,1,5,0,0,
src/main/java/example/Tribonacci.java,25,25,0.4082482904638631,1,5,0,0,
src/main/java/example/Tribonacci.java,26,26,NaN,0,6,0,0,
src/main/java/example/Tribonacci.java,27,27,NaN,0,6,0,0,
src/main/java/example/Tribonacci.java,28,28,NaN,0,6,0,0,
src/main/java/example/Tribonacci.java,29,29,NaN,0,6,0,0,
src/main/java/example/Tribonacci.java,25,30,0.4082482904638631,1,5,0,0,
src/main/java/example/Tribonacci.java,32,32,0.4082482904638631,1,5,0,0,
