mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
3,false,14,9,0.11111111111111116,9,0.11111111111111116,0.7745966692414834,3,0,2,0,
3,false,15,10,0.0,10,0.0,0.0,0,3,2,0,
3,false,17,1,1.0,8,0.2222222222222222,1.0,3,0,0,2,
3,false,18,1,1.0,8,0.2222222222222222,1.0,3,0,0,2,
3,false,22,1,1.0,8,0.2222222222222222,1.0,3,0,0,2,
3,false,22,1,1.0,8,0.2222222222222222,1.0,3,0,0,2,
3,false,23,1,1.0,8,0.2222222222222222,1.0,3,0,0,2,
3,false,24,1,1.0,8,0.2222222222222222,1.0,3,0,0,2,
3,true,26,1,1.0,8,0.2222222222222222,1.0,3,0,0,2,
3,false,29,1,1.0,8,0.2222222222222222,1.0,3,0,0,2,
